GeneSym	GeneID	GrantCount	WeightSum	CumulProbCounts	CumulProbWeightSum
GATA6-AS1	100128893	5	1.053671	0.270637	0.075578
GATAD1	57798	14	3.181753	0.467785	0.227516
GATAD2A	54815	42	0.924598	0.765570	0.066363
GATAD2B	57459	79	2.571107	0.885982	0.183918
GATB	5188	21	0.000000	0.576985	0.000349
GATC	283459	33	0.000000	0.703513	0.000349
GATM	2628	104	1.087573	0.920920	0.077999
GATS	352954	3	0.000000	0.150657	0.000349
GATSL2	729438	3	0.000000	0.150657	0.000349
GATSL3	652968	15	0.000000	0.485536	0.000349
GBA	2629	158	44.582332	0.959601	0.957311
GBA2	57704	27	4.518198	0.648368	0.322934
GBA3	57733	30	4.283729	0.676906	0.306194
GBAP1	2630	10	0.980592	0.395594	0.070361
GBAS	2631	35	1.165647	0.718856	0.083573
GBD2	100048905	6	0.465325	0.319738	0.033572
GBD3	100048906	6	0.465325	0.319738	0.033572
GBE1	2632	51	1.711160	0.808975	0.122521
GBF1	8729	88	9.293838	0.900622	0.663899
GBGT1	26301	16	3.941775	0.503287	0.281779
GBP1	2633	46	8.561737	0.786426	0.611630
GBP2	2634	10	0.884711	0.395594	0.063515
GBP3	2635	11	0.000000	0.414531	0.000349
GBP4	115361	13	2.000000	0.450034	0.143143
GBP5	115362	20	0.980592	0.562385	0.070361
GBP6	163351	8	0.000000	0.357666	0.000349
GBX2	2637	34	1.813952	0.711184	0.129860
GC	2638	205	54.690960	0.975080	0.965951
GCA	25801	31	0.000000	0.686418	0.000349
GCAT	23464	28	0.995112	0.657881	0.071397
GCC1	79571	56	0.006622	0.827939	0.000822
GCC2	9648	29	3.806380	0.667393	0.272113
GCCD3	619477	1	0.000000	0.030678	0.000349
GCDH	2639	47	6.457928	0.791516	0.461425
GCFC2	6936	27	0.242677	0.648368	0.017676
GCG	2641	103	50.991264	0.919810	0.963376
GCGR	2642	21	6.690893	0.576985	0.478058
GCH1	2643	105	29.016149	0.922030	0.933506
GCHFR	2644	20	2.128048	0.562385	0.152285
GCK	2645	143	29.336099	0.951940	0.934146
GCKR	2646	337	19.507366	0.990861	0.901372
GCLC	2729	77	26.613032	0.882133	0.928694
GCLM	2730	74	20.617604	0.876359	0.906657
GCM1	8521	15	2.288979	0.485536	0.163775
GCM2	9247	28	4.516599	0.657881	0.322820
GCN1L1	10985	42	0.000000	0.765570	0.000349
GCNT1	2650	21	5.883038	0.576985	0.420379
GCNT1P1	170517	3	0.323348	0.150657	0.023436
GCNT2	2651	20	0.668756	0.562385	0.048096
GCNT3	9245	14	2.297769	0.467785	0.164403
GCNT4	51301	46	0.493829	0.786426	0.035607
GCNT7	140687	1	0.000000	0.030678	0.000349
GCOM1	145781	26	0.995112	0.637242	0.071397
GCOM2	339970	1	1.000000	0.030678	0.071746
GCSAM	257144	26	5.071238	0.637242	0.362419
GCSAML	148823	49	0.024391	0.800544	0.002091
GCSAML-AS1	148824	14	0.024391	0.467785	0.002091
GCSH	2653	21	0.003468	0.576985	0.000597
GCSHP3	100329109	1	0.000000	0.030678	0.000349
GDA	9615	17	2.588136	0.518585	0.185134
GDAP1	54332	32	5.035678	0.695842	0.359881
GDAP1L1	78997	10	0.000000	0.395594	0.000349
GDAP2	54834	9	0.000000	0.376630	0.000349
GDE1	51573	23	4.529032	0.601872	0.323708
GDF1	2657	34	6.113242	0.711184	0.436815
GDF10	2662	35	1.000000	0.718856	0.071746
GDF11	10220	19	4.976414	0.547785	0.355649
GDF15	9518	103	40.694088	0.919810	0.953017
GDF2	2658	71	14.026934	0.869777	0.875286
GDF3	9573	32	1.990224	0.695842	0.142445
GDF5	8200	172	6.013009	0.965324	0.429659
GDF5OS	554250	3	0.000000	0.150657	0.000349
GDF6	392255	39	12.310145	0.746917	0.867114
GDF7	151449	23	5.421555	0.601872	0.387431
GDF9	2661	41	8.136903	0.759352	0.581298
GDI1	2664	59	9.250048	0.838072	0.660773
GDI2	2665	77	2.094946	0.882133	0.149922
GDI2P1	2667	8	2.010073	0.357666	0.143862
GDNF	2668	52	20.268606	0.813190	0.904996
GDNF-AS1	100861519	1	0.006622	0.030678	0.000822
GDPD1	284161	10	0.000000	0.395594	0.000349
GDPD2	54857	14	0.000000	0.467785	0.000349
GDPD3	79153	21	0.000000	0.576985	0.000349
GDPD5	81544	19	2.205319	0.547785	0.157802
GDPGP1	390637	14	1.006738	0.467785	0.072227
GEM	2669	40	12.526572	0.753135	0.868144
GEMIN2	8487	66	6.321840	0.857838	0.451708
GEMIN2P2	100287063	21	0.000000	0.576985	0.000349
GEMIN4	50628	77	5.848783	0.882133	0.417934
GEMIN5	25929	45	8.517340	0.781336	0.608460
GEMIN6	79833	36	0.000000	0.726527	0.000349
GEMIN7	79760	24	0.000000	0.613662	0.000349
GEMIN8	54960	11	0.000000	0.414531	0.000349
GEMIN8P4	492303	8	0.000000	0.357666	0.000349
GEN1	348654	11	0.494432	0.414531	0.035650
GER	59330	2	1.956860	0.090667	0.140063
GET4	51608	41	2.338571	0.759352	0.167316
GFAP	2670	100	37.967011	0.916467	0.950005
GFER	2671	48	13.249687	0.796329	0.871586
GFI1	2672	52	22.438638	0.813190	0.915325
GFI1B	8328	19	6.962605	0.547785	0.497457
GFM1	85476	27	0.002140	0.648368	0.000502
GFM2	84340	29	0.000000	0.667393	0.000349
GFOD1	54438	26	0.000000	0.637242	0.000349
GFOD2	81577	17	0.000000	0.518585	0.000349
GFPT1	2673	45	8.251052	0.781336	0.589448
GFPT2	9945	148	2.293587	0.954692	0.164104
GFRA1	2674	63	10.609883	0.850008	0.757861
GFRA2	2675	20	1.791030	0.562385	0.128223
GFRA3	2676	34	3.752214	0.711184	0.268245
GFRA4	64096	2	0.672414	0.090667	0.048358
GFY	100507003	2	0.000000	0.090667	0.000349
GGA1	26088	51	11.118704	0.808975	0.794189
GGA2	23062	54	8.216793	0.820883	0.587002
GGA3	23163	41	11.397405	0.759352	0.814087
GGACT	87769	10	0.000000	0.395594	0.000349
GGCT	79017	20	0.617322	0.562385	0.044424
GGCX	2677	51	23.245781	0.808975	0.919167
GGH	8836	91	19.771035	0.904943	0.902627
GGN	199720	17	0.382758	0.518585	0.027677
GGNBP1	449520	4	0.000000	0.210647	0.000349
GGNBP2	79893	3	0.000000	0.150657	0.000349
GGPS1	9453	17	1.000000	0.518585	0.071746
GGT1	2678	97	27.286938	0.912796	0.930044
GGT2	728441	14	4.402912	0.467785	0.314703
GGT3P	2679	8	0.204483	0.357666	0.014949
GGT4P	643171	3	0.204483	0.150657	0.014949
GGT5	2687	21	4.084715	0.576985	0.291985
GGT6	124975	11	0.205705	0.414531	0.015036
GGT7	2686	14	0.204483	0.467785	0.014949
GGT8P	645367	3	0.204483	0.150657	0.014949
GGTA1P	2681	16	9.037588	0.503287	0.645604
GGTA2P	121328	4	3.663129	0.210647	0.261885
GGTLC1	92086	16	1.161420	0.503287	0.083271
GGTLC2	91227	16	1.161344	0.503287	0.083266
GGTLC3	728226	6	1.129081	0.319738	0.080962
GGTLC4P	729838	4	1.129081	0.210647	0.080962
GGTLC5P	653590	4	1.129081	0.210647	0.080962
GH1	2688	156	60.820807	0.958661	0.970177
GH2	2689	20	6.698592	0.562385	0.478607
GHDC	84514	12	1.510704	0.432283	0.108209
GHITM	27069	52	0.000000	0.813190	0.000349
GHR	2690	130	24.375842	0.943691	0.924215
GHRH	2691	65	15.700689	0.855287	0.883253
GHRHR	2692	54	10.072338	0.820883	0.719482
GHRL	51738	269	118.226512	0.985474	0.986966
GHSR	2693	165	4.588244	0.962601	0.327935
GID4	79018	17	1.668201	0.518585	0.119454
GID8	54994	30	0.000001	0.676906	0.000350
GIF	2694	34	0.934690	0.711184	0.067083
GIGYF1	64599	18	1.680124	0.533185	0.120305
GIGYF2	26058	42	0.897104	0.765570	0.064400
GIMAP1	170575	10	0.000000	0.395594	0.000349
GIMAP2	26157	35	0.000000	0.718856	0.000349
GIMAP4	55303	10	0.000000	0.395594	0.000349
GIMAP5	55340	29	2.653006	0.667393	0.189766
GIMAP6	474344	13	0.000000	0.450034	0.000349
GIMAP7	168537	10	0.000000	0.395594	0.000349
GIMAP8	155038	4	0.000000	0.210647	0.000349
GIN1	54826	4	0.000000	0.210647	0.000349
GINM1	116254	10	0.000000	0.395594	0.000349
GINS1	9837	22	0.612641	0.590082	0.044090
GINS2	51659	19	0.000000	0.547785	0.000349
GINS3	64785	35	4.428819	0.718856	0.316553
GINS4	84296	14	0.000000	0.467785	0.000349
GIP	2695	41	6.243816	0.759352	0.446138
GIPC1	10755	71	22.032933	0.869777	0.913394
GIPC2	54810	136	0.000000	0.947715	0.000349
GIPC3	126326	25	4.200507	0.625452	0.300252
GIPR	2696	188	4.255731	0.970605	0.304195
GIT1	28964	168	13.023279	0.963815	0.870508
GIT2	9815	39	5.030098	0.746917	0.359482
GJA1	2697	291	125.455350	0.987634	0.987976
GJA10	84694	4	0.000000	0.210647	0.000349
GJA1P1	2698	9	6.368719	0.376630	0.455055
GJA3	2700	38	16.136446	0.740700	0.885327
GJA4	2701	65	18.971659	0.855287	0.898822
GJA5	2702	70	23.668981	0.867573	0.921181
GJA8	2703	36	17.498768	0.726527	0.891811
GJA9	81025	12	0.000000	0.432283	0.000349
GJA9-MYCBP	100527950	3	0.000000	0.150657	0.000349
GJB1	2705	59	29.206562	0.838072	0.933887
GJB2	2706	143	76.455918	0.951940	0.977119
GJB3	2707	25	10.230245	0.625452	0.730756
GJB4	127534	17	4.184476	0.518585	0.299107
GJB5	2709	30	0.000000	0.676906	0.000349
GJB6	10804	51	29.900191	0.808975	0.935276
GJB7	375519	11	0.000000	0.414531	0.000349
GJC1	10052	27	8.551739	0.648368	0.610916
GJC2	57165	29	9.776287	0.667393	0.698345
GJC3	349149	11	7.272734	0.414531	0.519599
GJD2	57369	57	9.118429	0.831468	0.651376
GJD3	125111	11	10.022687	0.414531	0.715937
GJD4	219770	7	3.698705	0.338702	0.264425
GJE1	100126572	2	1.795150	0.090667	0.128517
GK	2710	21	4.504175	0.576985	0.321933
GK2	2712	21	0.000000	0.576985	0.000349
GK3P	2713	3	0.000000	0.150657	0.000349
GK5	256356	11	0.000000	0.414531	0.000349
GKAP1	80318	20	1.924679	0.562385	0.137765
GKN1	56287	26	8.115244	0.637242	0.579752
GKN2	200504	10	3.490690	0.395594	0.249573
GKN3P	100132413	4	0.000000	0.210647	0.000349
GLA	2717	67	10.770533	0.860388	0.769331
GLB1	2720	37	10.885085	0.734198	0.777509
GLB1L	79411	3	0.000000	0.150657	0.000349
GLB1L2	89944	3	0.000000	0.150657	0.000349
GLB1L3	112937	15	0.000000	0.485536	0.000349
GLC1B	2722	2	0.924598	0.090667	0.066363
GLC1C	2723	6	2.003342	0.319738	0.143382
GLC1H	399564	2	0.924598	0.090667	0.066363
GLC1I	497188	3	1.000178	0.150657	0.071759
GLC1P	101448070	3	1.393764	0.150657	0.099860
GLC3B	2728	2	0.995112	0.090667	0.071397
GLCCI1	113263	36	3.588373	0.726527	0.256548
GLCE	26035	21	4.991639	0.576985	0.356736
GLDC	2731	28	0.095815	0.657881	0.007190
GLDN	342035	9	3.719381	0.376630	0.265901
GLE1	2733	46	9.699275	0.786426	0.692846
GLG1	2734	50	6.844980	0.804759	0.489059
GLI1	2735	129	58.862177	0.942978	0.968854
GLI2	2736	109	22.895788	0.926109	0.917501
GLI3	2737	96	19.029984	0.911572	0.899100
GLI4	2738	13	1.867523	0.450034	0.133685
GLIDR	389741	8	0.000000	0.357666	0.000349
GLIPR1	11010	24	5.795911	0.613662	0.414159
GLIPR1L1	256710	15	0.000000	0.485536	0.000349
GLIPR1L2	144321	3	0.000000	0.150657	0.000349
GLIPR2	152007	34	0.000000	0.711184	0.000349
GLIS1	148979	23	2.965940	0.601872	0.212108
GLIS2	84662	15	3.235455	0.485536	0.231350
GLIS3	169792	197	4.290390	0.973093	0.306669
GLIS3-AS1	84850	10	0.000000	0.395594	0.000349
GLMN	11146	25	0.728047	0.625452	0.052330
GLO1	2739	41	5.823996	0.759352	0.416164
GLOD4	51031	41	0.022309	0.759352	0.001942
GLOD5	392465	4	0.000000	0.210647	0.000349
GLP1R	2740	67	20.123004	0.860388	0.904303
GLP2R	9340	23	3.508787	0.601872	0.250866
GLRA1	2741	72	41.756087	0.871980	0.954190
GLRA2	2742	33	5.510186	0.703513	0.393759
GLRA3	8001	11	0.000008	0.414531	0.000350
GLRA4	441509	3	0.000000	0.150657	0.000349
GLRB	2743	32	0.786558	0.695842	0.056507
GLRX	2745	59	13.793948	0.838072	0.874177
GLRX2	51022	40	11.879634	0.753135	0.848517
GLRX3	10539	40	3.909679	0.753135	0.279488
GLRX5	51218	37	4.803594	0.734198	0.343311
GLRXP1	170522	1	0.884711	0.030678	0.063515
GLS	2744	79	23.138943	0.885982	0.918658
GLS2	27165	57	3.182337	0.831468	0.227558
GLT1D1	144423	9	0.002474	0.376630	0.000526
GLT6D1	360203	3	0.002474	0.150657	0.000526
GLT8D1	55830	24	0.002474	0.613662	0.000526
GLT8D2	83468	19	0.005950	0.547785	0.000774
GLTP	51228	27	2.865303	0.648368	0.204923
GLTPD2	388323	3	0.000000	0.150657	0.000349
GLTPP1	645312	2	1.865303	0.090667	0.133526
GLTSCR1	29998	23	1.553895	0.601872	0.111293
GLTSCR1L	23506	15	0.000000	0.485536	0.000349
GLTSCR2	29997	31	3.716908	0.686418	0.265725
GLUD1	2746	87	25.107291	0.899111	0.925680
GLUD1P3	2749	1	0.672414	0.030678	0.048358
GLUD1P4	2750	1	0.672414	0.030678	0.048358
GLUD1P5	2751	14	2.343860	0.467785	0.167693
GLUD1P7	414212	3	0.672414	0.150657	0.048358
GLUD2	2747	33	4.026736	0.703513	0.287845
GLUL	2752	50	3.921619	0.804759	0.280340
GLYAT	10249	36	0.093342	0.726527	0.007014
GLYATL1	92292	10	0.000000	0.395594	0.000349
GLYATL2	219970	10	0.000000	0.395594	0.000349
GLYATL3	389396	14	0.147484	0.467785	0.010879
GLYCTK	132158	26	0.000000	0.637242	0.000349
GLYCTK-AS1	100874110	1	0.000000	0.030678	0.000349
GLYR1	84656	27	0.000002	0.648368	0.000350
GM2A	2760	40	5.269600	0.753135	0.376582
GM2AP1	2761	1	0.980592	0.030678	0.070361
GMCL1	64395	29	1.224652	0.667393	0.087786
GMCL1P1	64396	17	0.000000	0.518585	0.000349
GMDS	2762	55	1.874101	0.824411	0.134154
GMDS-AS1	100508120	6	0.006622	0.319738	0.000822
GMEB1	10691	18	4.691821	0.533185	0.335330
GMEB2	26205	23	4.691821	0.601872	0.335330
GMFB	2764	15	1.000000	0.485536	0.071746
GMFG	9535	19	4.952347	0.547785	0.353931
GMIP	51291	23	0.980592	0.601872	0.070361
GML	2765	14	0.000000	0.467785	0.000349
GMNN	51053	42	7.646722	0.765570	0.546301
GMPPA	29926	20	0.924598	0.562385	0.066363
GMPPB	29925	57	3.040030	0.831468	0.217398
GMPR	2766	58	4.526499	0.834996	0.323527
GMPR2	51292	16	0.000000	0.503287	0.000349
GMPS	8833	31	4.354520	0.686418	0.311248
GNA11	2767	106	35.449574	0.923077	0.946386
GNA12	2768	208	25.255898	0.975760	0.925977
GNA13	10672	110	33.225298	0.927120	0.941933
GNA14	9630	33	5.333925	0.703513	0.381174
GNA14-AS1	101927422	3	0.000000	0.150657	0.000349
GNA15	2769	69	10.420486	0.865369	0.744338
GNAI1	2770	172	59.237146	0.965324	0.969115
GNAI2	2771	129	37.434120	0.942978	0.949417
GNAI2P1	2772	4	1.752282	0.210647	0.125457
GNAI3	2773	119	42.049524	0.935240	0.954514
GNAL	2774	57	7.330751	0.831468	0.523741
GNAO1	2775	53	23.865284	0.817354	0.922116
GNAQ	2776	155	49.330687	0.958187	0.962220
GNAS	2778	334	91.425135	0.990690	0.981689
GNAS-AS1	149775	1	0.884711	0.030678	0.063515
GNAT1	2779	31	8.129970	0.686418	0.580803
GNAT2	2780	38	11.206627	0.740700	0.800466
GNAT3	346562	28	7.514416	0.657881	0.536854
GNAZ	2781	47	7.678422	0.791516	0.548564
GNB1	2782	133	37.080928	0.945748	0.949027
GNB1L	54584	14	1.548430	0.467785	0.110902
GNB2	2783	80	17.911945	0.887713	0.893778
GNB2L1	10399	163	45.832245	0.961790	0.958691
GNB3	2784	202	48.779899	0.974353	0.961837
GNB4	59345	36	6.863811	0.726527	0.490403
GNB5	10681	49	13.329334	0.800544	0.871965
GNE	10020	47	12.912931	0.791516	0.869983
GNG10	2790	22	0.868142	0.590082	0.062332
GNG11	2791	28	0.000008	0.657881	0.000350
GNG12	55970	38	3.073950	0.740700	0.219820
GNG12-AS1	100289178	53	0.093523	0.817354	0.007027
GNG13	51764	24	6.922701	0.613662	0.494608
GNG2	54331	62	14.345327	0.847024	0.876801
GNG3	2785	31	7.385263	0.686418	0.527633
GNG4	2786	24	1.583211	0.613662	0.113386
GNG5	2787	43	1.799616	0.771155	0.128836
GNG5P1	2789	1	0.956860	0.030678	0.068666
GNG5P2	347687	7	0.093555	0.338702	0.007029
GNG5P5	100101935	8	0.074872	0.357666	0.005695
GNG7	2788	27	0.915846	0.648368	0.065738
GNG8	94235	22	0.983627	0.590082	0.070577
GNGT1	2792	37	6.694711	0.734198	0.478330
GNGT2	2793	32	9.630106	0.695842	0.687908
GNL1	2794	24	0.000000	0.613662	0.000349
GNL2	29889	23	0.000000	0.601872	0.000349
GNL3	26354	148	14.991577	0.954692	0.879877
GNL3L	54552	24	0.672414	0.613662	0.048358
GNL3LP1	80060	3	0.000000	0.150657	0.000349
GNLY	10578	28	12.748015	0.657881	0.869198
GNMT	27232	57	11.302058	0.831468	0.807280
GNN	253724	11	0.000000	0.414531	0.000349
GNPAT	8443	17	1.006738	0.518585	0.072227
GNPDA1	10007	29	3.995113	0.667393	0.285588
GNPDA2	132789	337	12.169695	0.990861	0.866445
GNPNAT1	64841	20	0.000000	0.562385	0.000349
GNPTAB	79158	26	5.253613	0.637242	0.375440
GNPTG	84572	25	3.041849	0.625452	0.217528
GNRH1	2796	111	30.069224	0.928097	0.935614
GNRH2	2797	50	5.643230	0.804759	0.403258
GNRHR	2798	103	26.528938	0.919810	0.928526
GNRHR2	114814	15	1.879823	0.485536	0.134563
GNRHR2P1	404718	1	0.838290	0.030678	0.060201
GNS	2799	19	0.000000	0.547785	0.000349
GOLGA1	2800	30	2.521375	0.676906	0.180368
GOLGA2	2801	54	11.882822	0.820883	0.848744
GOLGA2P10	80154	19	1.000000	0.547785	0.071746
GOLGA2P11	255180	8	0.000000	0.357666	0.000349
GOLGA2P5	55592	3	0.000000	0.150657	0.000349
GOLGA2P7	388152	3	0.000000	0.150657	0.000349
GOLGA2P8	728477	1	0.000000	0.030678	0.000349
GOLGA3	2802	45	7.378644	0.781336	0.527161
GOLGA4	2803	16	5.318577	0.503287	0.380079
GOLGA5	9950	15	1.552074	0.485536	0.111163
GOLGA6A	342096	3	0.000000	0.150657	0.000349
GOLGA6L1	283767	3	0.000000	0.150657	0.000349
GOLGA6L2	283685	8	0.000000	0.357666	0.000349
GOLGA6L22	440243	3	0.000000	0.150657	0.000349
GOLGA6L3	100133220	3	0.000000	0.150657	0.000349
GOLGA6L4	643707	5	0.000000	0.270637	0.000349
GOLGA6L5P	374650	6	0.000000	0.319738	0.000349
GOLGA6L9	440295	4	0.000000	0.210647	0.000349
GOLGA7	51125	25	1.242203	0.625452	0.089039
GOLGA7B	401647	14	0.000000	0.467785	0.000349
GOLGA8A	23015	6	0.786558	0.319738	0.056507
GOLGA8B	440270	14	0.786558	0.467785	0.056507
GOLGA8CP	729786	3	0.000000	0.150657	0.000349
GOLGA8DP	100132979	22	0.000000	0.590082	0.000349
GOLGA8EP	390535	8	0.000000	0.357666	0.000349
GOLGA8F	100132565	17	1.743419	0.518585	0.124824
GOLGA8G	283768	8	0.000000	0.357666	0.000349
GOLGA8I	283796	3	0.000000	0.150657	0.000349
GOLGA8K	653125	3	0.000000	0.150657	0.000349
GOLGA8N	643699	3	0.000000	0.150657	0.000349
GOLGA8O	728047	4	0.159568	0.210647	0.011742
GOLGB1	2804	25	5.338019	0.625452	0.381467
GOLIM4	27333	32	6.556681	0.695842	0.468475
GOLM1	51280	35	7.031424	0.718856	0.502370
GOLPH3	64083	58	13.049608	0.834996	0.870634
GOLPH3L	55204	44	1.465114	0.776245	0.104954
GOLT1A	127845	12	0.956860	0.432283	0.068666
GOLT1B	51026	21	0.956860	0.576985	0.068666
GON4L	54856	19	0.140872	0.547785	0.010407
GOPC	57120	77	12.869332	0.882133	0.869776
GORAB	92344	12	0.436896	0.432283	0.031542
GORASP1	64689	35	6.017771	0.718856	0.429999
GORASP2	26003	40	6.970381	0.753135	0.498012
GOSR1	9527	22	1.202411	0.590082	0.086198
GOSR2	9570	181	2.632345	0.968437	0.188290
GOT1	2805	55	2.932564	0.824411	0.209725
GOT1L1	137362	3	0.000000	0.150657	0.000349
GOT2	2806	70	14.351630	0.867573	0.876831
GOT2P1	645538	7	0.006622	0.338702	0.000822
GP1BA	2811	176	78.832382	0.966755	0.977933
GP1BB	2812	34	17.088413	0.711184	0.889858
GP2	2813	108	4.994320	0.925098	0.356928
GP5	2814	21	9.940612	0.576985	0.710077
GP6	51206	75	25.181074	0.878284	0.925827
GP9	2815	35	13.583921	0.718856	0.873177
GPA33	10223	25	2.985337	0.625452	0.213493
GPAA1	8733	28	0.493829	0.657881	0.035607
GPALPP1	55425	5	0.000000	0.270637	0.000349
GPAM	57678	112	2.537239	0.929020	0.181500
GPANK1	7918	47	2.535795	0.791516	0.181397
GPAT2	150763	5	1.924598	0.270637	0.137760
GPATCH1	55094	66	2.696888	0.857838	0.192899
GPATCH11	253635	18	0.009019	0.533185	0.000993
GPATCH2	55105	36	0.000000	0.726527	0.000349
GPATCH2L	55668	20	0.015626	0.562385	0.001465
GPATCH3	63906	10	0.000000	0.395594	0.000349
GPATCH4	54865	32	0.000000	0.695842	0.000349
GPATCH8	23131	20	0.000265	0.562385	0.000368
GPBAR1	151306	26	9.155842	0.637242	0.654047
GPBP1	65056	20	1.463788	0.562385	0.104859
GPBP1L1	60313	11	0.000000	0.414531	0.000349
GPC1	2817	30	8.477778	0.676906	0.605635
GPC2	221914	11	0.838290	0.414531	0.060201
GPC3	2719	36	17.750621	0.726527	0.893010
GPC4	2239	42	3.758692	0.765570	0.268708
GPC5	2262	182	8.092715	0.968760	0.578143
GPC6	10082	126	2.345059	0.940818	0.167779
GPCPD1	56261	35	12.655740	0.718856	0.868759
GPD1	2819	23	5.433648	0.601872	0.388294
GPD1L	23171	38	9.536906	0.740700	0.681254
GPD2	2820	31	1.208575	0.686418	0.086638
GPER1	2852	72	40.066118	0.871980	0.952323
GPHA2	170589	15	1.722376	0.485536	0.123322
GPHB5	122876	13	0.765515	0.450034	0.055005
GPHN	10243	110	10.214776	0.927120	0.729651
GPI	2821	59	8.267364	0.838072	0.590612
GPIHBP1	338328	20	9.798914	0.562385	0.699960
GPKOW	27238	25	0.924598	0.625452	0.066363
GPLD1	2822	66	20.022695	0.857838	0.903825
GPM6A	2823	100	1.230717	0.916467	0.088219
GPM6B	2824	26	4.098380	0.637242	0.292961
GPN1	11321	92	0.059471	0.906299	0.004596
GPN2	54707	10	0.000000	0.395594	0.000349
GPN3	51184	9	0.000000	0.376630	0.000349
GPNMB	10457	75	10.494576	0.878284	0.749628
GPR1	2825	19	3.912697	0.547785	0.279703
GPR1-AS	101669764	5	0.000000	0.270637	0.000349
GPR101	83550	14	0.131038	0.467785	0.009705
GPR107	57720	5	1.956860	0.270637	0.140063
GPR108	56927	7	0.000000	0.338702	0.000349
GPR110	266977	5	0.980592	0.270637	0.070361
GPR113	165082	4	0.242675	0.210647	0.017676
GPR114	221188	16	0.000846	0.503287	0.000410
GPR115	221393	3	0.000585	0.150657	0.000391
GPR116	221395	30	4.493975	0.676906	0.321205
GPR119	139760	17	2.209862	0.518585	0.158126
GPR12	2835	11	0.000000	0.414531	0.000349
GPR123	84435	23	0.436896	0.601872	0.031542
GPR124	25960	13	0.002473	0.450034	0.000526
GPR125	166647	11	0.995112	0.414531	0.071397
GPR126	57211	209	3.302518	0.975986	0.236139
GPR128	84873	8	0.000000	0.357666	0.000349
GPR132	29933	30	9.168779	0.676906	0.654971
GPR133	283383	17	0.001221	0.518585	0.000437
GPR135	64582	10	0.000000	0.395594	0.000349
GPR137	56834	11	0.000000	0.414531	0.000349
GPR137B	7107	14	0.000000	0.467785	0.000349
GPR137C	283554	5	0.000000	0.270637	0.000349
GPR139	124274	4	0.786558	0.210647	0.056507
GPR141	353345	14	0.000000	0.467785	0.000349
GPR142	350383	3	0.000000	0.150657	0.000349
GPR143	4935	28	12.193450	0.657881	0.866558
GPR144	347088	1	0.000000	0.030678	0.000349
GPR146	115330	20	1.975704	0.562385	0.141408
GPR148	344561	12	0.093342	0.432283	0.007014
GPR149	344758	1	0.000000	0.030678	0.000349
GPR15	2838	34	8.668752	0.711184	0.619270
GPR150	285601	3	0.000000	0.150657	0.000349
GPR152	390212	10	0.000000	0.395594	0.000349
GPR153	387509	12	0.000585	0.432283	0.000391
GPR155	151556	16	0.000001	0.503287	0.000350
GPR156	165829	10	0.000000	0.395594	0.000349
GPR157	80045	10	0.000000	0.395594	0.000349
GPR158	57512	22	1.056214	0.590082	0.075760
GPR160	26996	10	0.000000	0.395594	0.000349
GPR161	23432	13	0.980592	0.450034	0.070361
GPR162	27239	17	0.059471	0.518585	0.004596
GPR17	2840	15	3.865693	0.485536	0.276347
GPR171	29909	5	0.000000	0.270637	0.000349
GPR173	54328	12	0.000000	0.432283	0.000349
GPR174	84636	14	0.000000	0.467785	0.000349
GPR176	11245	11	0.000000	0.414531	0.000349
GPR179	440435	20	8.079201	0.562385	0.577178
GPR18	2841	35	2.280519	0.718856	0.163171
GPR180	160897	18	0.000000	0.533185	0.000349
GPR182	11318	16	2.738531	0.503287	0.195872
GPR183	1880	39	0.943698	0.746917	0.067726
